t,x_64,y_64,z,theta
1.7344999999998645,56.94346647253143,40.010404120725994,0.540741775257911,0.8048890710574892
1.7509999999998627,56.90879078859742,39.53287457775117,0.5455537801139533,0.7943428801999683
1.7679999999998608,57.05153944632533,38.85480284866319,0.5546017910037508,0.7835323529349033
1.784499999999859,57.20932852900859,38.19259593514679,0.5636993181231134,0.773675575345932
1.801499999999857,57.121180064748955,37.35470841249913,0.5721919484629792,0.7559646069139694
1.8179999999998553,57.392633537939986,36.52314244083676,0.5845845921177447,0.7459965106257698
1.8344999999998535,57.089385792310104,35.674194103009846,0.5912423524440447,0.7248822640882179
1.8509999999998517,56.73088222679987,34.7893106365637,0.5980275416949762,0.7025390609422804
1.8679999999998498,56.03102884013468,33.86898030941151,0.6021950194761971,0.6732459448081667
1.884499999999848,55.73566841751814,32.94118088457316,0.6107820694368008,0.652537885429685
1.901499999999846,54.71379512984748,32.05189111999334,0.6124916593440088,0.6180431851981328
1.9184999999998442,53.91407859248476,31.14183962668491,0.6171154118651925,0.5881845877498725
1.9344999999998425,52.80334505770247,30.323537737205065,0.618498069791461,0.5533626144013821
1.9514999999998406,51.36048783826914,29.492977577793333,0.618237454575387,0.5112944115342347
1.9679999999998388,50.43235040847338,28.627940120304295,0.6232268131062653,0.4803841042199957
1.984499999999837,49.2781741034124,27.955268397863264,0.6245619512988531,0.4469945358186353
2.0014999999998357,47.66782996160428,27.265964419079218,0.6239972944477015,0.40315806672052473
2.017499999999841,45.86354719353701,26.724884713275195,0.6214021758623934,0.3560720568162631
2.034999999999847,44.075302481439806,26.196326657270212,0.6200843110324554,0.30917800677514073
2.0519999999998526,42.09854413355578,25.743207547752878,0.6182373907143334,0.25808059370168024
2.067999999999858,40.21004033516494,25.41298028864745,0.6164182018227679,0.20964074192732837
2.0849999999998636,38.764559589440694,25.05365167671332,0.6176476358647571,0.17197352208301916
2.101499999999869,36.29799567417218,24.76820141296473,0.6166644910553398,0.10911871692025313
2.1179999999998746,34.518594851717545,24.715766264980246,0.6150763616874974,0.06402447799958776
2.1354999999998805,32.759993178815,24.516993620352387,0.6170362517220872,0.01924623801156574
2.1509999999998857,30.695939594701237,24.53176152681387,0.6170277526088205,-0.033028739625338484
2.1684999999998915,27.993666142204724,24.47221184015306,0.6207859394073628,-0.10100992789404406
2.184999999999897,26.69853015151173,24.69128809945737,0.6197593593756876,-0.13405865088163588
2.2014999999999025,24.554638924954237,24.914577851577615,0.6216911682705599,-0.18823431308575184
2.218499999999908,23.172064346904047,25.334231637227926,0.6196990218487991,-0.2244664933479097
2.2349999999999137,20.496971570772967,25.623266067813258,0.6259940084533531,-0.2912179153622616
2.2514999999999192,19.193817068016422,26.07611157106027,0.625433372184062,-0.32565848817673904
2.2679999999999247,17.771217897801822,26.57630637409281,0.6255839234606203,-0.3633286211930373
2.2849999999999304,15.945781474615712,27.29078422325474,0.6260351691859839,-0.41227179605001296
2.301499999999936,14.602144130825165,28.0519039098657,0.6240130882553601,-0.45074282524345965
2.3179999999999414,13.33548108715082,28.54014376117051,0.6261250948929666,-0.48450965557396874
2.334999999999947,12.034030914534044,29.457431060944916,0.6234020569560076,-0.5240938405970617
2.3514999999999526,10.75836936519085,30.240721654074882,0.6232192887350281,-0.5616200517696452
2.3684999999999583,9.493121747298925,31.320811530447244,0.6199973474675606,-0.603116711837686
2.384999999999964,8.873812503115705,32.181053842098834,0.6146140737515151,-0.6284906764722238
2.4019999999999695,8.562856584896338,33.121857830998565,0.6057100034009839,-0.649249286978304
2.418499999999975,7.754124476391951,34.156658766874195,0.6007985197174657,-0.6822794310826277
2.4344999999999803,7.476418564074623,34.971455646560024,0.5937628357420341,-0.7014728096997855
2.451999999999986,7.162120930193025,36.019363524472574,0.5845997759263825,-0.7259671781700779
2.4684999999999917,6.925571893961936,36.92004716551683,0.5766558169661473,-0.7469634804803248
2.484499999999997,6.913655643341216,37.67691447286031,0.5681636539831758,-0.7613461037168401
2.502000000000003,6.753923083351609,38.51784158641645,0.5604791819091832,-0.7807443489872735
2.5190000000000086,7.504398273849047,39.26836667616954,0.5438954975036463,-0.7806034641071908
2.535000000000014,7.583266613858458,39.857906095134865,0.5365128943292548,-0.791053912686467
2.5520000000000196,7.403943455224938,40.28247117676826,0.5338829905661626,-0.803580024768248
2.568500000000025,7.993148022426824,40.65017401533861,0.5232726688669811,-0.799271261545563
2.5850000000000306,8.098278794385998,40.81675815434787,0.5202808218267949,-0.8006561896711846
2.6020000000000363,8.510624502426744,40.909573464162676,0.5146578426851455,-0.7939628027811594
2.618500000000042,9.251096606639521,40.722597689862575,0.5085571616803722,-0.7739161275652839
2.6355000000000475,9.253297962698916,40.449265787906874,0.5115963678804984,-0.7680332416608147
2.652000000000053,9.729681032889243,39.98172275299146,0.5117860759171656,-0.747653917935875
2.6685000000000585,10.481390830316876,39.44580579082561,0.5101410540088015,-0.7196065537456747
2.685500000000064,11.118518033877589,38.711599326008674,0.5124284195795811,-0.6902363880696335
2.7020000000000697,11.27982234296802,37.73231884501861,0.5227530122029604,-0.6678796812200577
2.718500000000075,11.705648365712708,36.72983208281726,0.5311403302442521,-0.6397762299667797
2.735500000000081,12.37516652030148,35.601371688494275,0.5393717815393526,-0.6046930428153975
2.7520000000000864,13.028805458893585,34.394340949541906,0.5494140322561485,-0.569877845329126
2.7680000000000917,13.429257156330237,32.99665796663572,0.5646831996506071,-0.5396777328890306
2.7855000000000976,14.306946258233495,31.528044008540764,0.5778022909751472,-0.4988975043542729
2.801500000000103,15.191671034620859,30.3000349262659,0.5884233868335631,-0.46265831036578403
2.819500000000109,16.107857458064377,28.490297695259837,0.6078705692747007,-0.42080936474561076
2.8355000000001143,16.731320509470756,27.21662904201848,0.6222888369448534,-0.39345319846391424
2.8520000000001198,18.022956939559396,25.89681761060868,0.634153717739485,-0.3515807283736004
2.8690000000001254,19.517360751854266,24.651621299317124,0.6450137756242454,-0.3071917627804242
2.885500000000131,20.830008545663453,23.62963030365074,0.654487114789329,-0.26993472865141793
2.9025000000001366,22.036174578784685,22.490818989164957,0.6670044986903209,-0.23558192742185713
2.919000000000142,23.397596605485454,21.73223787067802,0.6739729345453952,-0.20077942769739318
2.9350000000001475,24.56987246048936,21.099232232396947,0.6803037203554697,-0.17149216155228791
2.952000000000153,26.27310722579884,20.78360334400209,0.6811593691104093,-0.13174904359319753
2.969000000000159,27.90395407620144,20.51939826420322,0.6823923048324484,-0.09392679112144234
2.9855000000001644,29.276747281070335,20.474430932453135,0.6814168495551411,-0.06248528444066132
3.00200000000017,31.589073792178944,20.714783038296922,0.6763619917537914,-0.009493168622739145
3.0190000000001755,32.88733087982782,21.190932250034518,0.669035357801172,0.020724670801621478
3.035500000000181,35.09027961215187,21.688445562753664,0.6628789944430017,0.07290685357577478
3.0525000000001867,36.10709082811587,22.51371202600943,0.6513920424758026,0.09867722211210236
3.0690000000001922,37.816480510975836,23.425593347503064,0.6404561364214338,0.1423833857287358
3.0855000000001978,39.49886239197166,24.43575724474703,0.6291972816462525,0.18731441867946297
3.1025000000002034,40.87197961094646,25.553601149863404,0.6165122110210748,0.22679227228954016
3.119000000000209,42.527428779818145,26.769088618755873,0.6045416327197444,0.27556661677260125
3.1355000000002144,43.89398316576125,28.07410638185403,0.5913059623955187,0.319712112088877
3.15200000000022,45.10887010835779,29.333522820988332,0.5790969691577387,0.36152293281227155
3.1690000000002256,46.60583134481965,30.560720911490577,0.5701553069395933,0.41181155496357597
3.185500000000231,47.66260464002089,31.78775552135954,0.5596599044140266,0.4525721798769483
3.202500000000237,49.158084760835294,32.85998564797567,0.5555342055545152,0.5036090854636184
3.2190000000002423,50.469664245962214,34.032299473088564,0.5500336398246702,0.5523324542854376
3.236000000000248,51.33856955261139,34.989093901022976,0.5447756457078984,0.587954050950013
3.2525000000002535,52.02733466019509,35.99845551245079,0.5379133193014889,0.6208695154261473
3.269000000000259,53.40976913700825,36.664345879603125,0.5425310062536266,0.6644237562770795
3.2855000000002645,53.9770125513719,37.44100225690316,0.5386364806176728,0.6912732896859873
3.30250000000027,54.39874756317941,37.90843626317813,0.5372986520202809,0.7093891269257827
3.3185000000002756,55.89775917971424,38.379531140012034,0.5474352751448854,0.7506227836503756
3.3360000000002814,56.550165443452684,38.77135884310627,0.5500343912197359,0.7717691965622497
3.353000000000287,57.03821873865813,39.00906167409275,0.5527495627361699,0.7863432202692635
3.3690000000002924,57.49122255968171,39.22499810937797,0.5554249381165076,0.7996457464115526
3.3865000000002983,58.28133727262707,39.28531790601248,0.563697553305536,0.8161096309538868
3.4025000000003036,58.82423170005609,39.353626526394976,0.569184057346463,0.827685599029326
3.4195000000003093,59.08895986477741,39.14704549841238,0.5744139961457598,0.8284197907080387
3.436000000000315,58.99189183414533,39.04469076978559,0.5743818185891998,0.8245829529554847
3.45200000000032,58.82198444788037,38.7790278269687,0.5752708870820841,0.8161517487085965
3.469500000000326,59.24720439397628,38.487136424748805,0.5832367664645134,0.8182585555526624
3.4860000000003315,58.86049693227058,38.19767296401919,0.5819649450320425,0.8054887594252786
3.502500000000337,58.79535594132345,37.88113843053168,0.5846728079952075,0.7981822042419304
3.5195000000003427,57.71645301051338,37.40405511469107,0.5780574791195915,0.7685874443252599
3.535500000000348,57.30155378528941,36.87457564547048,0.5795921565719853,0.7506234084448418
3.5525000000003537,56.85211241442875,36.30718531461086,0.5813926817187587,0.7313883906528598
3.5695000000003594,56.11709339371455,35.771061998295714,0.5801289454727254,0.70700790965541
3.586000000000365,55.124648066631075,35.10444600297002,0.5782732894701719,0.674914057990188
3.6025000000003704,54.32318576619714,34.41961277255527,0.5790372724700891,0.6464779367936134
3.619500000000376,53.13076944583983,33.70095897938096,0.5771827845939612,0.6089837115784007
3.6360000000003816,51.7933270430735,33.07206382157938,0.5737403474155964,0.5693005267426458
3.6530000000003873,50.6571757460018,32.1853229917427,0.576277427822408,0.5303840159545407
3.669500000000393,48.94016255922643,31.339460172216416,0.5748810953347271,0.4784747118920632
3.685500000000398,47.57964058208617,30.463579537905215,0.5777905912214664,0.43489488261098347
3.703000000000404,46.212836492292006,29.590919946699675,0.5817012510947184,0.3917096312746125
3.7195000000004095,44.6259998356016,28.56204346092983,0.587812548908831,0.3422626060576954
3.736000000000415,42.72822016152576,27.650603102902245,0.5921799477208288,0.2869936336738638
3.7530000000004207,41.38674104421548,26.913315130334816,0.5977523619722561,0.24789673733165582
3.769500000000426,39.41778080285252,25.993223378264442,0.605060556195406,0.19274699939812717
3.7860000000004317,37.40923100509604,25.27059732141126,0.6110206968421168,0.13876961968069706
3.8030000000004374,36.0623757050924,24.478027951960105,0.6207844495055378,0.10242806048104194
3.819500000000443,34.0330090835606,23.74299619338068,0.6298172713323725,0.050457889372619524
3.8365000000004486,31.986953875859474,23.224466436262063,0.6371177445435992,-0.00031994979722253005
3.853000000000454,30.314228311312327,22.782333169271705,0.6445644660295765,-0.0408764688306543
3.8690000000004594,28.926987189079885,22.507534956273012,0.6500954075001449,-0.07392697828373906
3.8865000000004652,26.89288232065135,22.33443853935347,0.6558967916332659,-0.12196568319188317
3.9025000000004706,25.300898053884115,22.26042438161931,0.6605273808268776,-0.1591404093681059
3.9195000000004763,23.273680861280475,22.443995467212414,0.6634740330923681,-0.2069820115021754
3.936500000000482,21.642113214043633,22.903776306420973,0.6622098090389085,-0.24689761528990303
3.9530000000004875,19.905213225628412,23.263379539775702,0.6639717058588587,-0.28861223541965086
3.969500000000493,18.340655579943697,23.908008241451796,0.6617967768993442,-0.32836590110558694
3.9865000000004986,17.213978674195786,24.64524542479209,0.6568864351262159,-0.359394025734197
4.003000000000501,15.543529129395285,25.640438524127372,0.6521956961737008,-0.40525862073385166
4.020000000000492,14.720382334180895,26.765101724446392,0.6413910884832061,-0.43449314698322217
4.0365000000004825,13.810535860810232,27.96978895558531,0.6306449594168451,-0.46751149751225685
4.053000000000473,12.912753035342902,29.038172889815154,0.622387577615888,-0.4997249075891957
4.070500000000464,12.015460128742646,30.423875659587004,0.610523348992667,-0.5368832877064241
4.086500000000455,11.274194813429945,31.66594083994261,0.6000997602608041,-0.5700151279318431
4.103000000000446,10.923690867049544,33.10689732314418,0.5843404484418032,-0.5987023467605195
4.120000000000436,10.502339370346908,34.332493159439956,0.572461783719183,-0.6270588883172123
4.136500000000427,10.273707389167507,35.56979759208962,0.5590842906349036,-0.652525827669261
4.153000000000418,9.923213636338057,36.79530682157879,0.5474282529774217,-0.6817178487602
4.1700000000004085,9.92767207723117,37.755566397873,0.535816302583207,-0.6992627850813073
4.186500000000399,9.229611939784228,38.790907975255976,0.5307876878852354,-0.7346138054660448
4.20350000000039,9.718054514715357,39.6203842992815,0.516062966536685,-0.7404734164201229
4.220000000000381,9.630682534931186,40.31697170722108,0.5090183262778646,-0.7568794282106832
4.236500000000372,9.210103229493875,40.812569934112965,0.5080014811506477,-0.7767520889762112
4.253500000000362,9.363947640236654,41.04875750135919,0.5036852467555121,-0.7784842827289976
4.270500000000353,9.652341098578137,41.35218642939223,0.49714549386093865,-0.7787274874250305
4.287000000000344,9.481089923634576,41.30897352421432,0.4995075684369953,-0.7815911337702477
4.3035000000003345,9.04153924597833,41.13400053230341,0.5062945707257299,-0.7874158884377677
4.320000000000325,9.17137157991533,40.833115840385766,0.5081971613330147,-0.7780441929161197
4.336500000000316,9.556863785628913,40.29007998961621,0.5101160900242838,-0.7579576008980141
4.353500000000307,9.090229539158877,39.63118300910808,0.5226082106341885,-0.7545473346124617
4.370000000000298,9.215502822545565,38.77550590143805,0.5311140483575518,-0.7346181068809757
4.3865000000002885,9.483080584576712,37.890256351375605,0.5387182717413576,-0.711646286401439
4.403500000000279,9.412037264304818,36.81939389796465,0.5522064691101849,-0.6933787762541299
4.42000000000027,9.8883112915495,35.69916866928827,0.56116678625808,-0.6632395085559013
4.4370000000002605,9.826313356801123,34.41674782620569,0.5776689900308245,-0.6432035229875035
4.453500000000251,10.007597147687438,33.218712735226525,0.5911029458574003,-0.6203735787674569
4.470000000000242,10.743623276261301,31.89031523748494,0.601687366701708,-0.5847597923011203
4.487000000000233,11.488797748218142,30.613796871752463,0.6122424476708607,-0.5509126517211143
4.503500000000224,12.449973516424421,29.527466394540497,0.6192231281166275,-0.5158912790581285
4.5200000000002145,13.169309509874786,28.22390731639828,0.6317069262204591,-0.4845034948548924
4.537000000000205,14.02147471457604,27.197474083344623,0.6399869698694769,-0.45441613590152274
4.554000000000196,14.980244712968934,26.028641969804042,0.6501757763920231,-0.4213778049036718
4.569500000000187,16.396817662560128,25.312728443903396,0.6518011926978824,-0.3833614299060935
4.586500000000178,17.422612035638043,24.50138336311022,0.6578553571422665,-0.35355349178488416
4.603500000000168,18.702568709464558,23.887818904871832,0.660294225805842,-0.32010511186772866
4.6210000000001585,20.709032739846325,23.39594165510299,0.6585108925758412,-0.27122261721585206
4.63700000000015,22.590480961873848,23.019492052170385,0.6569826788287513,-0.22569759412736562
4.6535000000001405,23.936259276464295,22.840874569421633,0.6553374460012701,-0.1934657928492114
4.670500000000131,25.704482895530845,22.779633145713188,0.6515366787476947,-0.1515571508511912
4.687000000000122,27.936957692433204,22.86679087813945,0.6458342332214434,-0.09845827287887765
4.703500000000113,29.347746589858783,23.115166540141544,0.6401682928434532,-0.0647805572127579
4.720500000000103,31.39584551040811,23.563440266826497,0.6318917618213318,-0.0149396868817351
4.737000000000094,33.697837438896016,24.033992545552678,0.6250321092958695,0.04245650931379244
4.753500000000085,35.40989755961558,24.60899478107365,0.6177862391525635,0.08635012489963623
4.770000000000076,37.23975111336162,25.217950919298065,0.6114752114643234,0.13429443950576872
4.786500000000067,39.05751837061602,25.8778838454754,0.6057795181596521,0.18305672596808706
4.804000000000057,41.03613557223936,26.710684481749524,0.5995084245026827,0.23774224704393848
4.820500000000048,42.68325826608338,27.430643830975022,0.5952796533336728,0.2842274194321757
4.836500000000039,44.29300015786239,28.32489280014049,0.5895888577163163,0.3318399723927189
4.854000000000029,46.10122123797474,29.051886280637362,0.5888397069031058,0.38351154054215575
4.87050000000002,48.07130549531795,29.8791855717387,0.5893166804000831,0.4401892799134801
4.887000000000011,48.91753722313303,30.70757315820704,0.5835030156021925,0.4701461051493361
4.904000000000002,50.09621814564223,31.49907293660539,0.5812381070596903,0.5080419452662737
4.9204999999999925,51.849165459684706,32.30865189158903,0.5842853612680993,0.5595534121336696
4.936499999999984,52.79277168625535,33.03179415868218,0.5828290730357623,0.5912883590473966
4.953499999999974,54.261660407751535,33.75924184724681,0.5867359097364486,0.6345764426680193
4.970499999999965,55.30802335544693,34.50016335838145,0.5874468714799509,0.6686793621182006
4.986999999999956,55.9379760927566,35.09694375528837,0.5863880267332218,0.6917106505581361
5.003999999999946,56.800587077635576,35.68203235605729,0.5881679237787453,0.7192771420997123
5.020499999999937,57.35574039528353,36.32372612988645,0.5864871809840593,0.7416688393520648
5.037499999999928,58.38698627069799,36.88581752370085,0.5911645881356881,0.7718068448294587
5.053999999999919,58.25873256286566,37.44710259301316,0.5835006402702724,0.779828144026399
5.070499999999909,58.43433592305331,37.986838530777,0.5794871379891845,0.7934283921337464
5.0874999999999,58.74810039071486,38.42872467831747,0.5781991076001011,0.8078874734427022
5.103999999999891,58.89971569991841,38.74724598120288,0.5764960772778729,0.8169674164594202
5.120499999999882,59.397396352471134,38.98253359093681,0.5797045466713172,0.8307726296046754
5.137499999999872,58.561606930503046,39.28759624252241,0.5668714387556834,0.8214476556260639
5.153999999999863,58.4116227701529,39.43094422461378,0.5636300105830145,0.821524895611444
5.170499999999854,57.4902910478933,39.49721941393135,0.5524583717162128,0.8051485412871723
5.187499999999845,57.28969871224885,39.534702551026854,0.5497956918609233,0.8019658630435653
5.203999999999835,56.55785173287194,39.360477822556156,0.5435600725381086,0.7837381079298794
5.220999999999826,56.021027383320714,39.17500959107985,0.5397504453903917,0.7689405180239867
5.237999999999817,55.57630071568451,38.82624946620417,0.538906152909841,0.7526417172016315
5.253999999999808,54.484510759539425,38.418492055772745,0.5321607021283586,0.7210549500171162
5.270999999999798,53.7597570328021,37.80877722850022,0.5320460892738054,0.6932433442088306
5.287499999999789,52.99977209461514,37.12601868807661,0.5329021413731823,0.6633063704591678
5.30399999999978,51.670816157487266,36.26400382155538,0.531302040721374,0.6168845502444322
5.320999999999771,51.13750929309083,35.42494123121442,0.5373678629327966,0.5901188094955404
5.337499999999761,50.46146423033989,34.2918304515138,0.5465179636858059,0.5560259749333866
5.353999999999752,49.32067607912293,33.27580253611221,0.5510957944120247,0.5133362792153653
5.370999999999743,48.03582543053003,32.06014878692685,0.5584274867841094,0.4652968445376832
5.386999999999734,46.79453536524839,30.796583903281423,0.5679736109586984,0.41916607659602395
5.404999999999724,45.59773185015572,29.366840795893147,0.5813579427504713,0.3741296861208231
5.420999999999715,44.424445015517826,28.074800337426456,0.5939528446146463,0.33296584862213724
