t,z,theta,dz,dtheta,ddz,ddtheta,x_64,y_64
10.792000000001698,0.6293494370405305,-0.27963387659648986,0.13700058732871123,-2.701701204871118,-1.499245908498409,5.47846083116835,20.883019889562462,25.286186478573605
10.809000000001719,0.6314219315371102,-0.3247295898909721,0.10579069844097602,-2.6055071761846045,-2.186817823341862,5.829987657677907,19.106767465902706,25.70099520527959
10.825500000001739,0.6328320573883168,-0.3668907948608907,0.06467827466362888,-2.5072486214051954,-2.804560701583121,6.073210219559959,17.47159788978147,26.194221087358656
10.84200000000176,0.6334804062447095,-0.40740026003570984,0.013957673965214117,-2.4056047373997114,-3.3446485820073946,6.241878722039109,15.936002848090816,26.775515467685594
10.85900000000178,0.6331971075875071,-0.4473607537696942,-0.04677856283245918,-2.298440062126785,-3.7939653209645314,6.362391869158819,14.469557333574517,27.463333601087804
10.8755000000018,0.6318775449721764,-0.4843884518848195,-0.11205315951865803,-2.1927238603890693,-4.105757649170144,6.451871081333764,13.168340522271379,28.21207780644734
10.89200000000182,0.6294433060808499,-0.5196597174885353,-0.18139098006572066,-2.0855938863228562,-4.280341680513871,6.5373339632421175,11.995393174048445,29.033640451517215
10.909000000001841,0.6257197666950242,-0.5541376091614115,-0.2546017424432169,-1.9736228228335393,-4.307098286286731,6.6437824916774595,10.927353773349779,29.9466461493805
10.925500000001861,0.6209187924790213,-0.5857647156817425,-0.3248644342122596,-1.8629348050922254,-4.180769581020897,6.784987467507223,10.030928521713115,30.886070304261814
10.942000000001881,0.614982970053424,-0.6155433629739248,-0.3918506274883452,-1.7495002121433032,-3.906175753540161,6.9810558775419445,9.274077093218558,31.865031025537014
10.959000000001902,0.6077594513481879,-0.6442341683088069,-0.45490631160871375,-1.6286678868404227,-3.475333203820547,7.256109068819008,8.639232519839116,32.899832566084925
10.975500000001922,0.5997896252118984,-0.6700746334241885,-0.5080165055187759,-1.5062614852551635,-2.925102267977614,7.606058541041191,8.160253525805764,33.91358055257162
10.992000000001942,0.5910260474938631,-0.6938423074929277,-0.5511058093023293,-1.3773702109360126,-2.2599868049123586,8.045839547333152,7.810643261184737,34.91983308931047
11.009000000001963,0.5813577996299867,-0.7160354821192643,-0.5831690364680372,-1.2361898568687122,-1.4737241907958563,8.596183646884674,7.577430424728757,35.93059598677211
11.025500000001983,0.5715661667825472,-0.7351996291162972,-0.6008528306170358,-1.0894682190131202,-0.6334784024797457,9.221491435974274,7.464347761980257,36.868554442014286
11.042500000002004,0.561301251808417,-0.7523148390502087,-0.6040803637802447,-0.9268156347152476,0.28836992930610705,9.947833974001343,7.4525207788930565,37.77208894778028
11.059000000002024,0.5514161261043314,-0.766178010336925,-0.5919398500805492,-0.756628813900284,1.2144963862336695,10.71126135900046,7.52995871962343,38.570768952157096
11.075500000002044,0.541861830317295,-0.7771244461751806,-0.5644225462147561,-0.5735888733548047,2.1487270623899732,11.50034009137052,7.681856810342797,39.27608745021479
11.092500000002065,0.5326321847189602,-0.7851260300869505,-0.5200389734603503,-0.3714657095912735,3.096239008770013,12.294556074521056,7.902379342703934,39.889260241666506
11.109000000002085,0.5245263348130639,-0.7894981445002145,-0.46182413344513407,-0.16288483311932864,3.9789751664176265,12.992009754181826,8.165524879041758,40.36016972468455
11.125500000002106,0.5175024464261885,-0.7903362317970578,-0.389478760401139,0.05621544561365431,4.803720930798434,13.554865852957859,8.465151670183527,40.69644479058237
11.142500000002126,0.5116338938113374,-0.7873434931520505,-0.3013561364218608,0.2900577478830233,5.570188494984606,13.926012414852401,8.801094923934503,40.891178835293765
11.159000000002147,0.5074730552669703,-0.780596810264803,-0.20416691555679406,0.5210029930000257,6.2109270142151445,14.022567581467081,9.144921413418714,40.924390264522174
11.175500000002167,0.5050003238619537,-0.7700394447966693,-0.097368913150683,0.7511428502273778,6.727324479393232,13.813140467287706,9.49997944296884,40.79799976860717
11.192500000002187,0.5043659426840554,-0.7552380234022842,0.020350984865857968,0.9818444733393561,7.105048493300551,13.253113662862903,9.873684144718911,40.49708265708192
11.209000000002208,0.5057090426243352,-0.7372148121403332,0.13938234260562307,1.1939768500492072,7.298615745969066,12.382067008366052,10.243069186692797,40.0384954189207
11.226000000002228,0.5091667198868589,-0.7151295500537104,0.26375186258507377,1.3950049174256207,7.297483184342951,11.188272776286642,10.632424022130774,39.3967936386163
11.242500000002249,0.514534876191419,-0.6906032536156155,0.38275161410031316,1.5688309195254535,7.084358819832744,9.810895027600136,11.023365660022755,38.61533934907489
11.259000000002269,0.5218267622837189,-0.6634088376563391,0.49648733803030726,1.718782523564809,6.651651868892813,8.30611230742772,11.433972717359897,37.68665157271033
11.27600000000229,0.5312266768432697,-0.6330303620054537,0.6043048889445858,1.8469000272069607,5.974033548384199,6.722785483827149,11.886800447726358,36.58909516961491
11.29250000000231,0.5419982674942356,-0.6016816931594291,0.6961642355297387,1.9458749894988399,5.099661915446454,5.246241079460335,12.365626762976799,35.40382824283839
11.30900000000233,0.5541538224932778,-0.5689016612887177,0.7720078269273932,2.021474793125956,4.030871461337355,3.9041998120224113,12.894300132457968,34.12026826476675
11.32600000000235,0.567818150046576,-0.5340155670421672,0.8302463147426696,2.0777470008825594,2.7572663033775413,2.7176777147242843,13.50297704870276,32.719302703191076
11.34250000000237,0.5818432729212897,-0.49939634802963895,0.864970376234589,2.1148300235403332,1.3930272331621438,1.7864538306812277,14.166896663084355,31.30983641219698
11.359000000002391,0.5962458199789229,-0.464285638794119,0.8764752228992302,2.13835263278217,-0.05160357574392549,1.0806558980162828,14.912675649757524,29.879792946234517
11.376000000002412,0.6110651601508368,-0.4277996419897911,0.8630665007400119,2.152283832219358,-1.571235595013448,0.5805339077850267,15.775203388168343,28.416226237502812
11.392500000002432,0.625019037587117,-0.3922205578920522,0.8254592002710593,2.159330163474386,-3.022950407836774,0.2958456401822085,16.709882666410017,27.036372122644643
11.409500000002453,0.6385327435635596,-0.3554754279121819,0.7622316255366551,2.163186444074895,-4.439304820313808,0.1825058991704509,17.777123091359144,25.688806582739474
11.426000000002473,0.6504287426101905,-0.3197570788902114,0.6788014702083701,2.16631256245474,-5.6862966794425915,0.2193068562009186,18.914998750010202,24.482580247868505
11.442500000002493,0.6607805350955379,-0.2839763571955583,0.5761077345243789,2.171023212833443,-6.762080456111164,0.37384540011024736,20.151414039097695,23.403802630473372
11.459500000002514,0.6695228602522192,-0.24700206335708205,0.4534811696653876,2.179371380249463,-7.650473317934839,0.6301782295996219,21.52338710685526,22.45102809350304
11.476000000002534,0.6759014780828002,-0.21094022149612204,0.32196373429428365,2.1922489141641637,-8.267268790139482,0.950378684899821,22.942731016565546,21.701134525439983
11.492500000002554,0.6800353383616552,-0.1746185093159325,0.1823607962788817,2.210835668908422,-8.619549485310301,1.3204842234549654,24.43877037731047,21.139586257573896
11.509500000002575,0.6818462317507555,-0.1368182626888369,0.03480713010779547,2.236663081703863,-8.692176470060076,1.7339686287596874,26.04811268672864,20.76964094919869
11.526000000002595,0.6812080260198653,-0.0996514273388756,-0.10728204122349007,2.2685770561799106,-8.477833973500495,2.1472420200073934,27.662652395068086,20.61897679189609
11.542500000002615,0.6782679364764623,-0.06190019038498269,-0.2436311380603261,2.307272368651308,-7.990177257220424,2.552236140660742,29.314681104968678,20.673989488637005
11.559500000002636,0.6729715969984008,-0.022277841978193172,-0.37347822709851936,2.3539024878330164,-7.220186569940665,2.9374051110941313,31.040568652717525,20.940505264095876
11.576000000002656,0.6658385588894284,0.016988657324522222,-0.48506735129563416,2.404998489430553,-6.2408206539904825,3.2538244497397204,32.7239141758761,21.392481543908843
11.592500000002676,0.6570108243668611,0.05713905086965289,-0.5789036601159494,2.4606660698845757,-5.069188697757539,3.483577403269413,34.4013152325732,22.01993034861802
11.609500000002697,0.6464793591367586,0.09949561720904582,-0.6540303256479723,2.5210042823089376,-3.707364118279166,3.593593598122527,36.10981062157596,22.829943918594118
11.626000000002717,0.6352314726289428,0.14159572353109956,-0.7039361763192403,2.580106974566123,-2.2872491515459643,3.538937032259947,37.73733127323688,23.75205655662591
11.643000000002738,0.6229966046232627,0.1859740234733602,-0.730417261525899,2.6384190575195965,-0.781911844757289,3.275117184723351,39.37244609097084,24.815741757895843
